subject_id,rt,stimulus,trial_type,gender,age,language,country,sampling,turkcode,nb_of_run,responses,stim_type,length,state_OR_event,branch_first,time_interval,node_selected
24,12525.000000023283,chain_RL,causal-graph1,male,30,English,United States of America,Right,R568869497920gxrw,1.0,,Chain,Long,,,,node5
24,12575.000000011643,branch_RBLS,causal-graph1,male,30,English,United States of America,Right,R568869497920gxrw,1.0,,AND_Gate,Long,State,Bottom,,node10
24,,instruction,image-button-response,male,30,English,United States of America,Right,R568869497920gxrw,,,,,,,,
24,10027.999999991152,comment,survey-text,male,30,English,United States of America,Right,R568869497920gxrw,,"{""Q0"":""good survey""}",,,,,,
25,,instruction,image-button-response,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,
25,,instruction,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,
25,,instruction,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,1.0,,,,,,,
25,,instruction,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,
25,,instruction,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,1.0,,,,,,,
25,,instruction,image-button-response,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,
25,,instruction,survey-multi-choice,male,28,english,United States of America,Right,R562633627520gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if at least one of its inputs is active"",""Q3"":"" You should assign a number to every detector in every network""}",,,,,,
25,,instruction,image-button-response,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,
25,,instruction,image-button-response,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,
25,,instruction,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,
25,,instruction,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,1.0,,,,,,,
25,,instruction,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,
25,,instruction,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,1.0,,,,,,,
25,,instruction,image-button-response,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,
25,,instruction,survey-multi-choice,male,28,english,United States of America,Right,R562633627520gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":""A GCM is a square without any mark"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should assign a number to every detector in every network""}",,,,,,
25,,instruction,image-button-response,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,
25,,instruction,image-button-response,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,
25,,instruction,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,
25,,instruction,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,1.0,,,,,,,
25,,instruction,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,
25,,instruction,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,1.0,,,,,,,
25,,instruction,image-button-response,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,
25,,instruction,survey-multi-choice,male,28,english,United States of America,Right,R562633627520gxrw,,"{""Q0"":"" To find out if the Gauge of Critical Moment (GCM) is activated or not"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if at least one of its inputs is active"",""Q3"":"" You should assign a number to every detector in every network""}",,,,,,
25,,instruction,image-button-response,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,
25,,instruction,image-button-response,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,
25,,instruction,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,
25,,instruction,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,1.0,,,,,,,
25,,instruction,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,
25,,instruction,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,1.0,,,,,,,
25,,instruction,image-button-response,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,
25,,instruction,survey-multi-choice,male,28,english,United States of America,Right,R562633627520gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on just one detector in each network""}",,,,,,
25,,instruction,image-button-response,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,
25,18989.885000046346,chain_RS,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,1.0,,Chain,Short,,,,node8
25,20981.785000069067,chain_RL,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,1.0,,Chain,Long,,,,node7
25,20115.035000024363,branch_RTME1,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,1.0,,AND_Gate,Medium,Event,Top,Short,node6
25,22290.404999861494,branch_RTSE1,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,1.0,,AND_Gate,Short,Event,Top,Short,node14
25,27708.889999892563,branch_RTLS,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,1.0,,AND_Gate,Long,State,Top,,node5
25,11044.220000039784,chain_RM,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,1.0,,Chain,Medium,,,,node6
25,17199.63499996811,branch_RTME3,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,1.0,,AND_Gate,Medium,Event,Top,Long,node14
25,9377.889999886977,branch_RBSS,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,1.0,,AND_Gate,Short,State,Bottom,,node14
25,19781.759999925267,branch_RBME2,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,1.0,,AND_Gate,Medium,Event,Bottom,Medium,node15
25,18271.734999958422,branch_RBSE3,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,1.0,,AND_Gate,Short,Event,Bottom,Long,node14
25,20430.93999987468,branch_RTSE2,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,1.0,,AND_Gate,Short,Event,Top,Medium,node15
25,10861.404999857768,branch_RBMS,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,1.0,,AND_Gate,Medium,State,Bottom,,node6
25,17469.375000102445,branch_RBLE1,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,1.0,,AND_Gate,Long,Event,Bottom,Short,node5
25,21301.55500001274,branch_RBLE3,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,1.0,,AND_Gate,Long,Event,Bottom,Long,node13
25,33096.344999969006,branch_RTLE2,causal-graph1,male,28,english,United States of America,Right,R562633627520gxrw,1.0,,AND_Gate,Long,Event,Top,Medium,node12
25,,instruction,image-button-response,male,28,english,United States of America,Right,R562633627520gxrw,,,,,,,,
25,21192.989999894053,comment,survey-text,male,28,english,United States of America,Right,R562633627520gxrw,,"{""Q0"":""nice survey""}",,,,,,
26,,instruction,image-button-response,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,,,,,,
26,,instruction,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,,,,,,
26,,instruction,image-button-response,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,survey-multi-choice,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,"{""Q0"":"" To find out if the Gauge of Critical Moment (GCM) is activated or not"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM can activate itself at any stage"",""Q3"":"" You should click on just one detector in each network""}",,,,,,
26,,instruction,image-button-response,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,image-button-response,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,,,,,,
26,,instruction,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,,,,,,
26,,instruction,image-button-response,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,survey-multi-choice,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,"{""Q0"":"" To find out if the Gauge of Critical Moment (GCM) is activated or not"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if at least one of its inputs is active"",""Q3"":"" You should click on just one detector in each network""}",,,,,,
26,,instruction,image-button-response,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,image-button-response,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,,,,,,
26,,instruction,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,,,,,,
26,,instruction,image-button-response,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,survey-multi-choice,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,"{""Q0"":"" To decide what causes the activation of each detector"",""Q1"":""A GCM is a square without any mark"",""Q2"":"" A GCM can activate itself at any stage"",""Q3"":"" Some detectors are not clickable""}",,,,,,
26,,instruction,image-button-response,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,image-button-response,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,,,,,,
26,,instruction,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,,,,,,
26,,instruction,image-button-response,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,survey-multi-choice,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,"{""Q0"":"" To find out if the Gauge of Critical Moment (GCM) is activated or not"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should assign a number to every detector in every network""}",,,,,,
26,,instruction,image-button-response,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,image-button-response,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,,,,,,
26,,instruction,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,,,,,,
26,,instruction,image-button-response,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,survey-multi-choice,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,"{""Q0"":"" To decide what causes the activation of each detector"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on just one detector in each network""}",,,,,,
26,,instruction,image-button-response,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,image-button-response,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,,,,,,
26,,instruction,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,,,,,,
26,,instruction,image-button-response,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,survey-multi-choice,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should assign a number to every detector in every network""}",,,,,,
26,,instruction,image-button-response,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,image-button-response,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,,,,,,
26,,instruction,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,,,,,,
26,,instruction,image-button-response,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,,instruction,survey-multi-choice,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on just one detector in each network""}",,,,,,
26,,instruction,image-button-response,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,31543.665000004694,chain_RM,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,Chain,Medium,,,,node5
26,19783.880000002682,branch_RTME2,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,AND_Gate,Medium,Event,Top,Medium,node5
26,12667.90000000037,branch_RBSE2,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,AND_Gate,Short,Event,Bottom,Medium,node14
26,10984.87999997451,branch_RBSS,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,AND_Gate,Short,State,Bottom,,node14
26,11265.140000003157,chain_RS,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,Chain,Short,,,,node7
26,17801.575000019508,branch_RBLE3,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,AND_Gate,Long,Event,Bottom,Long,node10
26,16437.825000000885,branch_RTLE2,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,AND_Gate,Long,Event,Top,Medium,node3
26,14293.955000001006,branch_RBLE1,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,AND_Gate,Long,Event,Bottom,Short,node10
26,12575.33500000136,branch_RTME1,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,AND_Gate,Medium,Event,Top,Short,node5
26,14713.405000016792,branch_RTSE3,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,AND_Gate,Short,Event,Top,Long,node7
26,11695.899999991523,chain_RL,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,Chain,Long,,,,node3
26,18015.039999998407,branch_RTME3,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,AND_Gate,Medium,Event,Top,Long,node5
26,11740.43000000529,branch_RTMS,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,AND_Gate,Medium,State,Top,,node5
26,10554.100000008477,branch_RBLS,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,AND_Gate,Long,State,Bottom,,node3
26,12805.569999996807,branch_RTSE1,causal-graph1,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,1.0,,AND_Gate,Short,Event,Top,Short,node7
26,,instruction,image-button-response,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,,,,,,,
26,10357.855000009296,comment,survey-text,male,45,ENGLISH,United States of America,Right,R561968357240gxrw,,"{""Q0"":""""}",,,,,,
27,,instruction,image-button-response,male,27,English,United States of America,Left,R567457797530gxrw,,,,,,,,
27,,instruction,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,,,,,,,,
27,,instruction,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,2.0,,,,,,,
27,,instruction,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,,,,,,,,
27,,instruction,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,1.0,,,,,,,
27,,instruction,image-button-response,male,27,English,United States of America,Left,R567457797530gxrw,,,,,,,,
27,,instruction,survey-multi-choice,male,27,English,United States of America,Left,R567457797530gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":""A GCM is a square without any mark"",""Q2"":"" A GCM becomes active if at least one of its inputs is active"",""Q3"":"" You should assign a number to every detector in every network""}",,,,,,
27,,instruction,image-button-response,male,27,English,United States of America,Left,R567457797530gxrw,,,,,,,,
27,,instruction,image-button-response,male,27,English,United States of America,Left,R567457797530gxrw,,,,,,,,
27,,instruction,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,,,,,,,,
27,,instruction,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,1.0,,,,,,,
27,,instruction,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,,,,,,,,
27,,instruction,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,1.0,,,,,,,
27,,instruction,image-button-response,male,27,English,United States of America,Left,R567457797530gxrw,,,,,,,,
27,,instruction,survey-multi-choice,male,27,English,United States of America,Left,R567457797530gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":""A GCM is a square without any mark"",""Q2"":"" A GCM becomes active if at least one of its inputs is active"",""Q3"":"" You should click on just one detector in each network""}",,,,,,
27,,instruction,image-button-response,male,27,English,United States of America,Left,R567457797530gxrw,,,,,,,,
27,,instruction,image-button-response,male,27,English,United States of America,Left,R567457797530gxrw,,,,,,,,
27,,instruction,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,,,,,,,,
27,,instruction,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,1.0,,,,,,,
27,,instruction,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,,,,,,,,
27,,instruction,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,1.0,,,,,,,
27,,instruction,image-button-response,male,27,English,United States of America,Left,R567457797530gxrw,,,,,,,,
27,,instruction,survey-multi-choice,male,27,English,United States of America,Left,R567457797530gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":""A GCM is a square without any mark"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" Some detectors are not clickable""}",,,,,,
27,,instruction,image-button-response,male,27,English,United States of America,Left,R567457797530gxrw,,,,,,,,
27,,instruction,image-button-response,male,27,English,United States of America,Left,R567457797530gxrw,,,,,,,,
27,,instruction,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,,,,,,,,
27,,instruction,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,1.0,,,,,,,
27,,instruction,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,,,,,,,,
27,,instruction,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,1.0,,,,,,,
27,,instruction,image-button-response,male,27,English,United States of America,Left,R567457797530gxrw,,,,,,,,
27,,instruction,survey-multi-choice,male,27,English,United States of America,Left,R567457797530gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should assign a number to every detector in every network""}",,,,,,
27,,instruction,image-button-response,male,27,English,United States of America,Left,R567457797530gxrw,,,,,,,,
27,,instruction,image-button-response,male,27,English,United States of America,Left,R567457797530gxrw,,,,,,,,
27,,instruction,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,,,,,,,,
27,,instruction,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,1.0,,,,,,,
27,,instruction,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,,,,,,,,
27,,instruction,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,1.0,,,,,,,
27,,instruction,image-button-response,male,27,English,United States of America,Left,R567457797530gxrw,,,,,,,,
27,,instruction,survey-multi-choice,male,27,English,United States of America,Left,R567457797530gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on just one detector in each network""}",,,,,,
27,,instruction,image-button-response,male,27,English,United States of America,Left,R567457797530gxrw,,,,,,,,
27,35439.985000062734,branch_LTLE3,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,2.0,,AND_Gate,Long,Event,Top,Long,node15
27,18098.239999962967,branch_LTMS,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,1.0,,AND_Gate,Medium,State,Top,,node15
27,18871.49000004865,branch_LBME2,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,1.0,,AND_Gate,Medium,Event,Bottom,Medium,node15
27,15020.68500011228,chain_LL,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,1.0,,Chain,Long,,,,node8
27,13567.909999983383,chain_LM,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,1.0,,Chain,Medium,,,,node8
27,20761.38000003993,branch_LTLE1,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,1.0,,AND_Gate,Long,Event,Top,Short,node15
27,13521.264999872075,branch_LTSE2,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,2.0,,AND_Gate,Short,Event,Top,Medium,node15
27,15830.830000108108,branch_LTSE3,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,3.0,,AND_Gate,Short,Event,Top,Long,node15
27,27699.03000001796,branch_LBLE2,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,1.0,,AND_Gate,Long,Event,Bottom,Medium,node15
27,20091.925000073392,branch_LTME3,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,1.0,,AND_Gate,Medium,Event,Top,Long,node15
27,11563.090000068767,branch_LBSE1,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,1.0,,AND_Gate,Short,Event,Bottom,Short,node15
27,8492.07999999635,chain_LS,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,1.0,,Chain,Short,,,,node8
27,9721.804999979211,branch_LBSS,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,1.0,,AND_Gate,Short,State,Bottom,,node15
27,15669.204999925569,branch_LTME1,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,1.0,,AND_Gate,Medium,Event,Top,Short,node15
27,15260.470000095664,branch_LBLS,causal-graph1,male,27,English,United States of America,Left,R567457797530gxrw,1.0,,AND_Gate,Long,State,Bottom,,node15
27,,instruction,image-button-response,male,27,English,United States of America,Left,R567457797530gxrw,,,,,,,,
27,48587.36999984831,comment,survey-text,male,27,English,United States of America,Left,R567457797530gxrw,,"{""Q0"":""Very informative and Good survey""}",,,,,,
28,,instruction,image-button-response,female,51,English,United States of America,Left,R569809087400gxrw,,,,,,,,
28,,instruction,causal-graph1,female,51,English,United States of America,Left,R569809087400gxrw,,,,,,,,
28,,instruction,causal-graph1,female,51,English,United States of America,Left,R569809087400gxrw,2.0,,,,,,,
28,,instruction,causal-graph1,female,51,English,United States of America,Left,R569809087400gxrw,,,,,,,,
28,,instruction,causal-graph1,female,51,English,United States of America,Left,R569809087400gxrw,1.0,,,,,,,
28,,instruction,image-button-response,female,51,English,United States of America,Left,R569809087400gxrw,,,,,,,,
28,,instruction,survey-multi-choice,female,51,English,United States of America,Left,R569809087400gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should assign a number to every detector in every network""}",,,,,,
28,,instruction,image-button-response,female,51,English,United States of America,Left,R569809087400gxrw,,,,,,,,
28,,instruction,image-button-response,female,51,English,United States of America,Left,R569809087400gxrw,,,,,,,,
28,,instruction,causal-graph1,female,51,English,United States of America,Left,R569809087400gxrw,,,,,,,,
28,,instruction,causal-graph1,female,51,English,United States of America,Left,R569809087400gxrw,2.0,,,,,,,
28,,instruction,causal-graph1,female,51,English,United States of America,Left,R569809087400gxrw,,,,,,,,
28,,instruction,causal-graph1,female,51,English,United States of America,Left,R569809087400gxrw,2.0,,,,,,,
28,,instruction,image-button-response,female,51,English,United States of America,Left,R569809087400gxrw,,,,,,,,
28,,instruction,survey-multi-choice,female,51,English,United States of America,Left,R569809087400gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" Some detectors are not clickable""}",,,,,,
28,,instruction,image-button-response,female,51,English,United States of America,Left,R569809087400gxrw,,,,,,,,
28,,instruction,image-button-response,female,51,English,United States of America,Left,R569809087400gxrw,,,,,,,,
28,,instruction,causal-graph1,female,51,English,United States of America,Left,R569809087400gxrw,,,,,,,,
28,,instruction,causal-graph1,female,51,English,United States of America,Left,R569809087400gxrw,4.0,,,,,,,
28,,instruction,causal-graph1,female,51,English,United States of America,Left,R569809087400gxrw,,,,,,,,
28,,instruction,causal-graph1,female,51,English,United States of America,Left,R569809087400gxrw,3.0,,,,,,,
28,,instruction,image-button-response,female,51,English,United States of America,Left,R569809087400gxrw,,,,,,,,
28,,instruction,survey-multi-choice,female,51,English,United States of America,Left,R569809087400gxrw,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on just one detector in each network""}",,,,,,
28,,instruction,image-button-response,female,51,English,United States of America,Left,R569809087400gxrw,,,,,,,,
28,15841.635000000708,branch_LTSS,causal-graph1,female,51,English,United States of America,Left,R569809087400gxrw,4.0,,AND_Gate,Short,State,Top,,node8
28,9588.650000001535,branch_LBLS,causal-graph1,female,51,English,United States of America,Left,R569809087400gxrw,4.0,,AND_Gate,Long,State,Bottom,,node10
28,17857.794999999925,chain_LM,causal-graph1,female,51,English,United States of America,Left,R569809087400gxrw,1.0,,Chain,Medium,,,,node5
28,9931.539999997942,chain_LL,causal-graph1,female,51,English,United States of America,Left,R569809087400gxrw,1.0,,Chain,Long,,,,node3
28,13650.345000001602,branch_LBSE3,causal-graph1,female,51,English,United States of America,Left,R569809087400gxrw,1.0,,AND_Gate,Short,Event,Bottom,Long,node14
28,7606.53500000271,chain_LS,causal-graph1,female,51,English,United States of America,Left,R569809087400gxrw,1.0,,Chain,Short,,,,node7
28,20901.565000000177,branch_LTME2,causal-graph1,female,51,English,United States of America,Left,R569809087400gxrw,1.0,,AND_Gate,Medium,Event,Top,Medium,node15
28,12352.264999997571,branch_LBSE2,causal-graph1,female,51,English,United States of America,Left,R569809087400gxrw,1.0,,AND_Gate,Short,Event,Bottom,Medium,node15
