subject_id,rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,gender,age,language,country,sampling,turkcode,status,nb_of_run,responses,question_order,stim_type,length,state_OR_event,branch_first,time_interval,node_selected
1,16775.129999965433,img/inst_1.png,0.0,image-button-response,0,16783,0.0-0.0-0.0,male,29,English,United States of America,Right,R568084887600gxrw,,,,,,,,,,
1,,img/inst_2R.png,,causal-graph1,1,30108,0.0-0.0-1.0,male,29,English,United States of America,Right,R568084887600gxrw,inactive,,,,,,,,,
1,,"img/inst_3R.png,img/inst_3R.gif",,causal-graph1,2,139781,0.0-0.0-2.0,male,29,English,United States of America,Right,R568084887600gxrw,inactive,1.0,,,,,,,,
1,,img/inst_4R.png,,causal-graph1,3,142755,0.0-0.0-3.0,male,29,English,United States of America,Right,R568084887600gxrw,inactive,,,,,,,,,
1,,"img/inst_5R.png,img/inst_5RB.gif",,causal-graph1,4,330315,0.0-0.0-4.0,male,29,English,United States of America,Right,R568084887600gxrw,inactive,2.0,,,,,,,,
1,8295.280000194907,img/inst_6.png,0.0,image-button-response,5,338613,0.0-0.0-5.0,male,29,English,United States of America,Right,R568084887600gxrw,,,,,,,,,,
1,19799.49000012129,,,survey-multi-choice,6,358417,0.0-0.0-6.0,male,29,English,United States of America,Right,R568084887600gxrw,,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on just one detector in each network""}","[0,1,2,3]",,,,,,
1,4013.495000079274,img/inst_8.png,0.0,image-button-response,7,362438,0.0-1.0,male,29,English,United States of America,Right,R568084887600gxrw,,,,,,,,,,
1,22620.305000105873,"img/chain_R.png,img/chain_RL.gif",,causal-graph1,8,391709,0.0-2.0,male,29,English,United States of America,Right,R568084887600gxrw,active,1.0,,,Chain,Long,,,,node7
1,23863.119999878112,"img/branch_RE.png,img/branch_RTLE1.gif",,causal-graph1,9,422346,0.0-3.0,male,29,English,United States of America,Right,R568084887600gxrw,active,1.0,,,AND_Gate,Long,Event,Top,Short,node12
1,10390.47500002198,"img/branch_RBSS.png,img/branch_RBSS.gif",,causal-graph1,10,442594,0.0-4.0,male,29,English,United States of America,Right,R568084887600gxrw,active,1.0,,,AND_Gate,Short,State,Bottom,,node15
1,14482.459999853745,"img/branch_RE.png,img/branch_RTSE3.gif",,causal-graph1,11,464006,0.0-5.0,male,29,English,United States of America,Right,R568084887600gxrw,active,1.0,,,AND_Gate,Short,Event,Top,Long,node14
1,30929.864999838173,"img/branch_RE.png,img/branch_RTLE2.gif",,causal-graph1,12,505246,0.0-6.0,male,29,English,United States of America,Right,R568084887600gxrw,active,1.0,,,AND_Gate,Long,Event,Top,Medium,node14
1,30747.454999946054,"img/chain_R.png,img/chain_RM.gif",,causal-graph1,13,541167,0.0-7.0,male,29,English,United States of America,Right,R568084887600gxrw,active,1.0,,,Chain,Medium,,,,node7
1,15376.404999988154,"img/branch_RE.png,img/branch_RBME1.gif",,causal-graph1,14,560736,0.0-8.0,male,29,English,United States of America,Right,R568084887600gxrw,active,1.0,,,AND_Gate,Medium,Event,Bottom,Short,node14
1,17772.184999892488,"img/branch_RE.png,img/branch_RTSE1.gif",,causal-graph1,15,584776,0.0-9.0,male,29,English,United States of America,Right,R568084887600gxrw,active,1.0,,,AND_Gate,Short,Event,Top,Short,node14
1,19074.565000133593,"img/branch_RE.png,img/branch_RTME2.gif",,causal-graph1,16,606806,0.0-10.0,male,29,English,United States of America,Right,R568084887600gxrw,active,1.0,,,AND_Gate,Medium,Event,Top,Medium,node7
1,13810.864999890327,"img/branch_RTLS.png,img/branch_RTLS.gif",,causal-graph1,17,623734,0.0-11.0,male,29,English,United States of America,Right,R568084887600gxrw,active,1.0,,,AND_Gate,Long,State,Top,,node7
1,18807.154999813065,"img/branch_RE.png,img/branch_RTLE3.gif",,causal-graph1,18,645926,0.0-12.0,male,29,English,United States of America,Right,R568084887600gxrw,active,1.0,,,AND_Gate,Long,Event,Top,Long,node15
1,11859.489999944344,"img/branch_RTMS.png,img/branch_RTMS.gif",,causal-graph1,19,673408,0.0-13.0,male,29,English,United States of America,Right,R568084887600gxrw,active,1.0,,,AND_Gate,Medium,State,Top,,node14
1,12609.46499998681,"img/branch_RE.png,img/branch_RTSE2.gif",,causal-graph1,20,723584,0.0-14.0,male,29,English,United States of America,Right,R568084887600gxrw,active,1.0,,,AND_Gate,Short,Event,Top,Medium,node7
1,12595.985000021756,"img/chain_R.png,img/chain_RS.gif",,causal-graph1,21,740183,0.0-15.0,male,29,English,United States of America,Right,R568084887600gxrw,active,1.0,,,Chain,Short,,,,node8
1,171543.4899998363,"img/branch_RE.png,img/branch_RTME3.gif",,causal-graph1,22,915063,0.0-16.0,male,29,English,United States of America,Right,R568084887600gxrw,active,1.0,,,AND_Gate,Medium,Event,Top,Long,node14
1,7366.369999945164,img/inst_9.png,0.0,image-button-response,23,922434,0.0-17.0,male,29,English,United States of America,Right,R568084887600gxrw,,,,,,,,,,
1,140711.45499986596,,,survey-text,24,1063174,0.0-18.0,male,29,English,United States of America,Right,R568084887600gxrw,,,"{""Q0"":""thankyou""}",,,,,,,
2,14655.784999951718,img/inst_1.png,0.0,image-button-response,0,14661,0.0-0.0-0.0,male,33,english,United States of America,Left,R564700337210gxrw,,,,,,,,,,
2,,img/inst_2L.png,,causal-graph1,1,26619,0.0-0.0-1.0,male,33,english,United States of America,Left,R564700337210gxrw,inactive,,,,,,,,,
2,,"img/inst_3L.png,img/inst_3L.gif",,causal-graph1,2,45604,0.0-0.0-2.0,male,33,english,United States of America,Left,R564700337210gxrw,inactive,1.0,,,,,,,,
2,,img/inst_4L.png,,causal-graph1,3,48951,0.0-0.0-3.0,male,33,english,United States of America,Left,R564700337210gxrw,inactive,,,,,,,,,
2,,"img/inst_5L.png,img/inst_5LT.gif",,causal-graph1,4,192110,0.0-0.0-4.0,male,33,english,United States of America,Left,R564700337210gxrw,inactive,2.0,,,,,,,,
2,12397.48500008136,img/inst_6.png,0.0,image-button-response,5,204510,0.0-0.0-5.0,male,33,english,United States of America,Left,R564700337210gxrw,,,,,,,,,,
2,66142.79499999247,,,survey-multi-choice,6,270660,0.0-0.0-6.0,male,33,english,United States of America,Left,R564700337210gxrw,,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":""A GCM is a square without any mark"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on just one detector in each network""}","[0,1,2,3]",,,,,,
2,2606.8100000265986,img/inst_7.png,0.0,image-button-response,7,273269,0.0-0.0-7.0-0.0,male,33,english,United States of America,Left,R564700337210gxrw,,,,,,,,,,
2,2847.4850000347938,img/inst_1.png,0.0,image-button-response,8,276119,0.0-0.1-0.1,male,33,english,United States of America,Left,R564700337210gxrw,,,,,,,,,,
2,,img/inst_2L.png,,causal-graph1,9,609539,0.0-0.1-1.1,male,33,english,United States of America,Left,R564700337210gxrw,inactive,,,,,,,,,
2,,"img/inst_3L.png,img/inst_3L.gif",,causal-graph1,10,645472,0.0-0.1-2.1,male,33,english,United States of America,Left,R564700337210gxrw,inactive,1.0,,,,,,,,
2,,img/inst_4L.png,,causal-graph1,11,647372,0.0-0.1-3.1,male,33,english,United States of America,Left,R564700337210gxrw,inactive,,,,,,,,,
2,,"img/inst_5L.png,img/inst_5LT.gif",,causal-graph1,12,731365,0.0-0.1-4.1,male,33,english,United States of America,Left,R564700337210gxrw,inactive,1.0,,,,,,,,
2,1528.1149998772892,img/inst_6.png,0.0,image-button-response,13,732894,0.0-0.1-5.1,male,33,english,United States of America,Left,R564700337210gxrw,,,,,,,,,,
2,76762.30499986559,,,survey-multi-choice,14,809663,0.0-0.1-6.1,male,33,english,United States of America,Left,R564700337210gxrw,,,"{""Q0"":"" To find out if the Gauge of Critical Moment (GCM) is activated or not"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if at least one of its inputs is active"",""Q3"":"" You should assign a number to every detector in every network""}","[0,1,2,3]",,,,,,
2,3527.345000067726,img/inst_7.png,0.0,image-button-response,15,813193,0.0-0.1-7.1-0.1,male,33,english,United States of America,Left,R564700337210gxrw,,,,,,,,,,
2,5958.319999976084,img/inst_1.png,0.0,image-button-response,16,819153,0.0-0.2-0.2,male,33,english,United States of America,Left,R564700337210gxrw,,,,,,,,,,
2,,img/inst_2L.png,,causal-graph1,17,821397,0.0-0.2-1.2,male,33,english,United States of America,Left,R564700337210gxrw,inactive,,,,,,,,,
2,,"img/inst_3L.png,img/inst_3L.gif",,causal-graph1,18,875504,0.0-0.2-2.2,male,33,english,United States of America,Left,R564700337210gxrw,inactive,1.0,,,,,,,,
2,,img/inst_4L.png,,causal-graph1,19,918091,0.0-0.2-3.2,male,33,english,United States of America,Left,R564700337210gxrw,inactive,,,,,,,,,
2,,"img/inst_5L.png,img/inst_5LT.gif",,causal-graph1,20,952557,0.0-0.2-4.2,male,33,english,United States of America,Left,R564700337210gxrw,inactive,1.0,,,,,,,,
2,5037.585000041872,img/inst_6.png,0.0,image-button-response,21,957597,0.0-0.2-5.2,male,33,english,United States of America,Left,R564700337210gxrw,,,,,,,,,,
2,21331.795000005513,,,survey-multi-choice,22,978931,0.0-0.2-6.2,male,33,english,United States of America,Left,R564700337210gxrw,,,"{""Q0"":"" To find out if the Gauge of Critical Moment (GCM) is activated or not"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should assign a number to every detector in every network""}","[0,1,2,3]",,,,,,
2,2481.819999869913,img/inst_7.png,0.0,image-button-response,23,981415,0.0-0.2-7.2-0.2,male,33,english,United States of America,Left,R564700337210gxrw,,,,,,,,,,
2,1528.2000000588596,img/inst_1.png,0.0,image-button-response,24,982949,0.0-0.3-0.3,male,33,english,United States of America,Left,R564700337210gxrw,,,,,,,,,,
2,,img/inst_2L.png,,causal-graph1,25,993619,0.0-0.3-1.3,male,33,english,United States of America,Left,R564700337210gxrw,inactive,,,,,,,,,
2,,"img/inst_3L.png,img/inst_3L.gif",,causal-graph1,26,1007428,0.0-0.3-2.3,male,33,english,United States of America,Left,R564700337210gxrw,inactive,1.0,,,,,,,,
2,,img/inst_4L.png,,causal-graph1,27,1013907,0.0-0.3-3.3,male,33,english,United States of America,Left,R564700337210gxrw,inactive,,,,,,,,,
2,,"img/inst_5L.png,img/inst_5LT.gif",,causal-graph1,28,1039735,0.0-0.3-4.3,male,33,english,United States of America,Left,R564700337210gxrw,inactive,1.0,,,,,,,,
2,1637.5550001394006,img/inst_6.png,0.0,image-button-response,29,1041375,0.0-0.3-5.3,male,33,english,United States of America,Left,R564700337210gxrw,,,,,,,,,,
2,49015.00000013039,,,survey-multi-choice,30,1090396,0.0-0.3-6.3,male,33,english,United States of America,Left,R564700337210gxrw,,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on just one detector in each network""}","[0,1,2,3]",,,,,,
2,3557.259999914095,img/inst_8.png,0.0,image-button-response,31,1093955,0.0-1.0,male,33,english,United States of America,Left,R564700337210gxrw,,,,,,,,,,
2,24884.339999873187,"img/branch_LE.png,img/branch_LTLE3.gif",,causal-graph1,32,1144551,0.0-2.0,male,33,english,United States of America,Left,R564700337210gxrw,active,2.0,,,AND_Gate,Long,Event,Top,Long,node9
2,14610.43499992229,"img/branch_LTSS.png,img/branch_LTSS.gif",,causal-graph1,33,1165178,0.0-3.0,male,33,english,United States of America,Left,R564700337210gxrw,active,1.0,,,AND_Gate,Short,State,Top,,node9
2,19435.455000028014,"img/branch_LE.png,img/branch_LTSE2.gif",,causal-graph1,34,1192762,0.0-4.0,male,33,english,United States of America,Left,R564700337210gxrw,active,1.0,,,AND_Gate,Short,Event,Top,Medium,node2
2,46211.53500000946,"img/chain_L.png,img/chain_LL.gif",,causal-graph1,35,1244554,0.0-5.0,male,33,english,United States of America,Left,R564700337210gxrw,active,1.0,,,Chain,Long,,,,node2
2,10857.569999992847,"img/branch_LE.png,img/branch_LTSE1.gif",,causal-graph1,36,1267442,0.0-6.0,male,33,english,United States of America,Left,R564700337210gxrw,active,1.0,,,AND_Gate,Short,Event,Top,Short,node1
2,18057.265000185,"img/branch_LTMS.png,img/branch_LTMS.gif",,causal-graph1,37,1289022,0.0-7.0,male,33,english,United States of America,Left,R564700337210gxrw,active,1.0,,,AND_Gate,Medium,State,Top,,node2
2,19841.260000132024,"img/branch_LE.png,img/branch_LTME1.gif",,causal-graph1,38,1311884,0.0-8.0,male,33,english,United States of America,Left,R564700337210gxrw,active,1.0,,,AND_Gate,Medium,Event,Top,Short,node9
2,16809.11000003107,"img/branch_LE.png,img/branch_LBME3.gif",,causal-graph1,39,1331943,0.0-9.0,male,33,english,United States of America,Left,R564700337210gxrw,active,1.0,,,AND_Gate,Medium,Event,Bottom,Long,node2
2,10868.255000095814,"img/chain_L.png,img/chain_LM.gif",,causal-graph1,40,1348422,0.0-10.0,male,33,english,United States of America,Left,R564700337210gxrw,active,1.0,,,Chain,Medium,,,,node2
2,30865.2749999892,"img/branch_LE.png,img/branch_LTLE2.gif",,causal-graph1,41,1384954,0.0-11.0,male,33,english,United States of America,Left,R564700337210gxrw,active,1.0,,,AND_Gate,Long,Event,Top,Medium,node9
2,28076.76500012167,"img/chain_L.png,img/chain_LS.gif",,causal-graph1,42,1417007,0.0-12.0,male,33,english,United States of America,Left,R564700337210gxrw,active,1.0,,,Chain,Short,,,,node3
2,13220.329999923706,"img/branch_LE.png,img/branch_LBLE1.gif",,causal-graph1,43,1433365,0.0-13.0,male,33,english,United States of America,Left,R564700337210gxrw,active,1.0,,,AND_Gate,Long,Event,Bottom,Short,node8
2,11942.224999889731,"img/branch_LTLS.png,img/branch_LTLS.gif",,causal-graph1,44,1448823,0.0-14.0,male,33,english,United States of America,Left,R564700337210gxrw,active,1.0,,,AND_Gate,Long,State,Top,,node9
2,12499.779999954626,"img/branch_LE.png,img/branch_LBME2.gif",,causal-graph1,45,1462648,0.0-15.0,male,33,english,United States of America,Left,R564700337210gxrw,active,1.0,,,AND_Gate,Medium,Event,Bottom,Medium,node9
2,13415.074999909848,"img/branch_LE.png,img/branch_LBSE3.gif",,causal-graph1,46,1477801,0.0-16.0,male,33,english,United States of America,Left,R564700337210gxrw,active,1.0,,,AND_Gate,Short,Event,Bottom,Long,node9
2,3302.769999951124,img/inst_9.png,0.0,image-button-response,47,1481106,0.0-17.0,male,33,english,United States of America,Left,R564700337210gxrw,,,,,,,,,,
2,5701.594999991357,,,survey-text,48,1486820,0.0-18.0,male,33,english,United States of America,Left,R564700337210gxrw,,,"{""Q0"":""noone""}",,,,,,,
3,21065.10000000708,img/inst_1.png,0.0,image-button-response,0,21080,0.0-0.0-0.0,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,,,
3,,img/inst_2R.png,,causal-graph1,1,35611,0.0-0.0-1.0,male,52,English,United States of America,Right,R569457007290gxrw,inactive,,,,,,,,,
3,,"img/inst_3R.png,img/inst_3R.gif",,causal-graph1,2,77073,0.0-0.0-2.0,male,52,English,United States of America,Right,R569457007290gxrw,inactive,1.0,,,,,,,,
3,,img/inst_4R.png,,causal-graph1,3,145377,0.0-0.0-3.0,male,52,English,United States of America,Right,R569457007290gxrw,inactive,,,,,,,,,
3,,"img/inst_5R.png,img/inst_5RT.gif",,causal-graph1,4,177802,0.0-0.0-4.0,male,52,English,United States of America,Right,R569457007290gxrw,inactive,1.0,,,,,,,,
3,21699.985000072047,img/inst_6.png,0.0,image-button-response,5,199504,0.0-0.0-5.0,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,,,
3,92889.81499988586,,,survey-multi-choice,6,292397,0.0-0.0-6.0,male,52,English,United States of America,Right,R569457007290gxrw,,,"{""Q0"":"" To find out if the Gauge of Critical Moment (GCM) is activated or not"",""Q1"":""A GCM is a square without any mark"",""Q2"":"" A GCM becomes active if at least one of its inputs is active"",""Q3"":"" You should click on just one detector in each network""}","[0,1,2,3]",,,,,,
3,7160.594999790192,img/inst_7.png,0.0,image-button-response,7,299560,0.0-0.0-7.0-0.0,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,,,
3,8566.965000005439,img/inst_1.png,0.0,image-button-response,8,308129,0.0-0.1-0.1,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,,,
3,,img/inst_2R.png,,causal-graph1,9,311777,0.0-0.1-1.1,male,52,English,United States of America,Right,R569457007290gxrw,inactive,,,,,,,,,
3,,"img/inst_3R.png,img/inst_3R.gif",,causal-graph1,10,324498,0.0-0.1-2.1,male,52,English,United States of America,Right,R569457007290gxrw,inactive,1.0,,,,,,,,
3,,img/inst_4R.png,,causal-graph1,11,340699,0.0-0.1-3.1,male,52,English,United States of America,Right,R569457007290gxrw,inactive,,,,,,,,,
3,,"img/inst_5R.png,img/inst_5RT.gif",,causal-graph1,12,367184,0.0-0.1-4.1,male,52,English,United States of America,Right,R569457007290gxrw,inactive,1.0,,,,,,,,
3,6754.875000100584,img/inst_6.png,0.0,image-button-response,13,373941,0.0-0.1-5.1,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,,,
3,40940.18499995582,,,survey-multi-choice,14,414886,0.0-0.1-6.1,male,52,English,United States of America,Right,R569457007290gxrw,,,"{""Q0"":"" To decide what causes the activation of each detector"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" Some detectors are not clickable""}","[0,1,2,3]",,,,,,
3,1642.0599999837577,img/inst_7.png,0.0,image-button-response,15,416530,0.0-0.1-7.1-0.1,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,,,
3,1274.9550000298766,img/inst_1.png,0.0,image-button-response,16,417806,0.0-0.2-0.2,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,,,
3,,img/inst_2R.png,,causal-graph1,17,419085,0.0-0.2-1.2,male,52,English,United States of America,Right,R569457007290gxrw,inactive,,,,,,,,,
3,,"img/inst_3R.png,img/inst_3R.gif",,causal-graph1,18,425145,0.0-0.2-2.2,male,52,English,United States of America,Right,R569457007290gxrw,inactive,1.0,,,,,,,,
3,,img/inst_4R.png,,causal-graph1,19,426273,0.0-0.2-3.2,male,52,English,United States of America,Right,R569457007290gxrw,inactive,,,,,,,,,
3,,"img/inst_5R.png,img/inst_5RT.gif",,causal-graph1,20,440531,0.0-0.2-4.2,male,52,English,United States of America,Right,R569457007290gxrw,inactive,1.0,,,,,,,,
3,1884.6350000239909,img/inst_6.png,0.0,image-button-response,21,442417,0.0-0.2-5.2,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,,,
3,13543.019999982791,,,survey-multi-choice,22,455962,0.0-0.2-6.2,male,52,English,United States of America,Right,R569457007290gxrw,,,"{""Q0"":"" To decide what causes the activation of each detector"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on just one detector in each network""}","[0,1,2,3]",,,,,,
3,1390.2700000908224,img/inst_7.png,0.0,image-button-response,23,457354,0.0-0.2-7.2-0.2,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,,,
3,1271.4199998881668,img/inst_1.png,0.0,image-button-response,24,458627,0.0-0.3-0.3,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,,,
3,,img/inst_2R.png,,causal-graph1,25,459934,0.0-0.3-1.3,male,52,English,United States of America,Right,R569457007290gxrw,inactive,,,,,,,,,
3,,"img/inst_3R.png,img/inst_3R.gif",,causal-graph1,26,469153,0.0-0.3-2.3,male,52,English,United States of America,Right,R569457007290gxrw,inactive,1.0,,,,,,,,
3,,img/inst_4R.png,,causal-graph1,27,470531,0.0-0.3-3.3,male,52,English,United States of America,Right,R569457007290gxrw,inactive,,,,,,,,,
3,,"img/inst_5R.png,img/inst_5RT.gif",,causal-graph1,28,483432,0.0-0.3-4.3,male,52,English,United States of America,Right,R569457007290gxrw,inactive,1.0,,,,,,,,
3,1342.5850002095106,img/inst_6.png,0.0,image-button-response,29,484776,0.0-0.3-5.3,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,,,
3,9279.325000010429,,,survey-multi-choice,30,494057,0.0-0.3-6.3,male,52,English,United States of America,Right,R569457007290gxrw,,,"{""Q0"":"" To decide what causes the activation of each detector"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should assign a number to every detector in every network""}","[0,1,2,3]",,,,,,
3,1373.3200000133365,img/inst_7.png,0.0,image-button-response,31,495432,0.0-0.3-7.3-0.3,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,,,
3,2039.1150000505152,img/inst_1.png,0.0,image-button-response,32,497473,0.0-0.4-0.4,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,,,
3,,img/inst_2R.png,,causal-graph1,33,498531,0.0-0.4-1.4,male,52,English,United States of America,Right,R569457007290gxrw,inactive,,,,,,,,,
3,,"img/inst_3R.png,img/inst_3R.gif",,causal-graph1,34,505346,0.0-0.4-2.4,male,52,English,United States of America,Right,R569457007290gxrw,inactive,1.0,,,,,,,,
3,,img/inst_4R.png,,causal-graph1,35,506799,0.0-0.4-3.4,male,52,English,United States of America,Right,R569457007290gxrw,inactive,,,,,,,,,
3,,"img/inst_5R.png,img/inst_5RT.gif",,causal-graph1,36,525533,0.0-0.4-4.4,male,52,English,United States of America,Right,R569457007290gxrw,inactive,1.0,,,,,,,,
3,14914.289999986067,img/inst_6.png,0.0,image-button-response,37,540449,0.0-0.4-5.4,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,,,
3,83889.99000005424,,,survey-multi-choice,38,624342,0.0-0.4-6.4,male,52,English,United States of America,Right,R569457007290gxrw,,,"{""Q0"":"" To decide what causes the activation of each detector"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM can activate itself at any stage"",""Q3"":"" You should click on just one detector in each network""}","[0,1,2,3]",,,,,,
3,2386.2900000531226,img/inst_7.png,0.0,image-button-response,39,626730,0.0-0.4-7.4-0.4,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,,,
3,3347.3150001373137,img/inst_1.png,0.0,image-button-response,40,630078,0.0-0.5-0.5,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,,,
3,,img/inst_2R.png,,causal-graph1,41,634471,0.0-0.5-1.5,male,52,English,United States of America,Right,R569457007290gxrw,inactive,,,,,,,,,
3,,"img/inst_3R.png,img/inst_3R.gif",,causal-graph1,42,644000,0.0-0.5-2.5,male,52,English,United States of America,Right,R569457007290gxrw,inactive,1.0,,,,,,,,
3,,img/inst_4R.png,,causal-graph1,43,662565,0.0-0.5-3.5,male,52,English,United States of America,Right,R569457007290gxrw,inactive,,,,,,,,,
3,,"img/inst_5R.png,img/inst_5RT.gif",,causal-graph1,44,697008,0.0-0.5-4.5,male,52,English,United States of America,Right,R569457007290gxrw,inactive,1.0,,,,,,,,
3,12513.935000170022,img/inst_6.png,0.0,image-button-response,45,709523,0.0-0.5-5.5,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,,,
3,50210.85000014863,,,survey-multi-choice,46,759737,0.0-0.5-6.5,male,52,English,United States of America,Right,R569457007290gxrw,,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should assign a number to every detector in every network""}","[0,1,2,3]",,,,,,
3,1102.3299999069422,img/inst_7.png,0.0,image-button-response,47,760840,0.0-0.5-7.5-0.5,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,,,
3,1618.640000000596,img/inst_1.png,0.0,image-button-response,48,762462,0.0-0.6-0.6,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,,,
3,,img/inst_2R.png,,causal-graph1,49,764899,0.0-0.6-1.6,male,52,English,United States of America,Right,R569457007290gxrw,inactive,,,,,,,,,
3,,"img/inst_3R.png,img/inst_3R.gif",,causal-graph1,50,779969,0.0-0.6-2.6,male,52,English,United States of America,Right,R569457007290gxrw,inactive,1.0,,,,,,,,
3,,img/inst_4R.png,,causal-graph1,51,787397,0.0-0.6-3.6,male,52,English,United States of America,Right,R569457007290gxrw,inactive,,,,,,,,,
3,,"img/inst_5R.png,img/inst_5RT.gif",,causal-graph1,52,799146,0.0-0.6-4.6,male,52,English,United States of America,Right,R569457007290gxrw,inactive,1.0,,,,,,,,
3,1618.4649998322132,img/inst_6.png,0.0,image-button-response,53,800767,0.0-0.6-5.6,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,,,
3,10319.365000119433,,,survey-multi-choice,54,811088,0.0-0.6-6.6,male,52,English,United States of America,Right,R569457007290gxrw,,,"{""Q0"":"" To decide what caused the activation of the GCM"",""Q1"":"" A GCM is a square marked with a star"",""Q2"":"" A GCM becomes active if all of its inputs are active"",""Q3"":"" You should click on just one detector in each network""}","[0,1,2,3]",,,,,,
3,4618.22500010021,img/inst_8.png,0.0,image-button-response,55,815708,0.0-1.0,male,52,English,United States of America,Right,R569457007290gxrw,,,,,,,,,,
3,34645.99999994971,"img/branch_RE.png,img/branch_RTLE2.gif",,causal-graph1,56,858253,0.0-2.0,male,52,English,United States of America,Right,R569457007290gxrw,active,1.0,,,AND_Gate,Long,Event,Top,Medium,node3
3,22849.099999992177,"img/branch_RE.png,img/branch_RTLE3.gif",,causal-graph1,57,901716,0.0-3.0,male,52,English,United States of America,Right,R569457007290gxrw,active,2.0,,,AND_Gate,Long,Event,Top,Long,node3
3,15994.19999984093,"img/branch_RE.png,img/branch_RTME2.gif",,causal-graph1,58,923867,0.0-4.0,male,52,English,United States of America,Right,R569457007290gxrw,active,1.0,,,AND_Gate,Medium,Event,Top,Medium,node5
3,9012.164999963716,"img/chain_R.png,img/chain_RM.gif",,causal-graph1,59,936587,0.0-5.0,male,52,English,United States of America,Right,R569457007290gxrw,active,1.0,,,Chain,Medium,,,,node5
3,8867.284999927506,"img/branch_RBSS.png,img/branch_RBSS.gif",,causal-graph1,60,948444,0.0-6.0,male,52,English,United States of America,Right,R569457007290gxrw,active,1.0,,,AND_Gate,Short,State,Bottom,,node14
3,12904.26500001922,"img/branch_RE.png,img/branch_RBLE1.gif",,causal-graph1,61,963613,0.0-7.0,male,52,English,United States of America,Right,R569457007290gxrw,active,1.0,,,AND_Gate,Long,Event,Bottom,Short,node10
3,13154.289999976752,"img/branch_RTLS.png,img/branch_RTLS.gif",,causal-graph1,62,981867,0.0-8.0,male,52,English,United States of America,Right,R569457007290gxrw,active,1.0,,,AND_Gate,Long,State,Top,,node10
3,94035.82499991173,"img/branch_RBMS.png,img/branch_RBMS.gif",,causal-graph1,63,1081804,0.0-9.0,male,52,English,United States of America,Right,R569457007290gxrw,active,1.0,,,AND_Gate,Medium,State,Bottom,,node5
3,15786.030000075698,"img/branch_RE.png,img/branch_RTME3.gif",,causal-graph1,64,1100203,0.0-10.0,male,52,English,United States of America,Right,R569457007290gxrw,active,1.0,,,AND_Gate,Medium,Event,Top,Long,node5
3,13155.950000043958,"img/branch_RE.png,img/branch_RTSE3.gif",,causal-graph1,65,1116055,0.0-11.0,male,52,English,United States of America,Right,R569457007290gxrw,active,1.0,,,AND_Gate,Short,Event,Top,Long,node7
3,9721.164999995379,"img/chain_R.png,img/chain_RL.gif",,causal-graph1,66,1127792,0.0-12.0,male,52,English,United States of America,Right,R569457007290gxrw,active,1.0,,,Chain,Long,,,,node3
